OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_1244_2	022971	eef1b2	eukaryotic translation elongation factor 1 beta 2	chrLG24	967189	969171
Group_8191_0	022972	ebpl	emopamil binding protein like%2C transcript variant X3	chrLG24	985046	1002204
Group_4234_0	022976	fah	fumarylacetoacetate hydrolase [Source:HGNC Symbol%3BAcc:HGNC:3579]	chrLG4	4804480	4823694
Group_662_2	022977	arnt2	aryl-hydrocarbon receptor nuclear translocator 2 [Source:ZFIN%3BAcc:ZDB-GENE-001207-3]	chrLG4	4707889	4774838
Group_4205_0	022988	grxcr2	glutaredoxin and cysteine rich domain containing 2	chrLG11	2414087	2474536
Group_2213_0	022989	rbm27	RNA binding motif protein 27%2C transcript variant X1	chrLG11	2215727	2261133
Group_223_2	022992	frem1a	Fras1 related extracellular matrix 1a [Source:ZFIN%3BAcc:ZDB-GENE-081119-1]	chrLG11	2635457	2664355
Group_4021_0	022993	ubl7b	ubiquitin-like 7b (bone marrow stromal cell-derived) [Source:ZFIN%3BAcc:ZDB-GENE-040426-1334]	chrLG11	2517442	2540222
Group_4233_0	022995	larsb	leucyl-tRNA synthetase b [Source:ZFIN%3BAcc:ZDB-GENE-030114-7]	chrLG11	2262875	2372714
Group_1398_1	023001	chsy1	chondroitin sulfate synthase 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3127]	chrLG4	24412658	24423173
Group_88_1	023002	muc5.3	mucin 5.3 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1562]	chrLG4	24554700	24590469
Group_7056_0	023005	tollip	toll interacting protein	chrLG4	24616984	24652284
Group_1924_1	023008	arhgap39	Rho GTPase activating protein 39	chrLG10	2349457	2461198
Group_3874_0	023011	prr33	proline rich 33 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5326]	chrLG2	26810694	26812757
Group_885_2	023012	dldh	dihydrolipoamide dehydrogenase [Source:ZFIN%3BAcc:ZDB-GENE-040120-4]	chrLG2	26915960	26933977
Group_345_7	023015	tnnt3a	troponin T type 3a (skeletal%2C fast) [Source:ZFIN%3BAcc:ZDB-GENE-000322-3]	chrLG2	26781225	26791736
Group_131_20	023021	slc16a1b	solute carrier family 16 (monocarboxylate transporter)%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-030515-5]	chrLG1	25747030	25754019
Group_3434_1	023022	fam120c	family with sequence similarity 120C%2C transcript variant X1	chrLG1	25786456	25809635
Group_2383_0	023024	nol4lb	nucleolar protein 4-like b [Source:ZFIN%3BAcc:ZDB-GENE-070112-1702]	chrLG1	25921255	26011960
Group_6000_0	023034	asxl1	additional sex combs like 1%2C transcriptional regulator	chrLG1	26202201	26237985
Group_11_37	023036	grm2	glutamate metabotropic receptor 2 [Source:HGNC Symbol%3BAcc:HGNC:4594]	chrLG20	11143058	11164926
Group_400_0	023038	slc38a3a	solute carrier family 38%2C member 3a [Source:ZFIN%3BAcc:ZDB-GENE-070615-25]	chrLG20	10972918	10994270
Group_5487_0	023041	wdr77	WD repeat domain 77	chrLG20	10774515	10777929
Group_190_6	023042	irf6	interferon regulatory factor 6%2C transcript variant X2	chrLG20	10754574	10760203
Group_921_0	023043	amigo1	adhesion molecule with Ig like domain 1 [Source:HGNC Symbol%3BAcc:HGNC:20824]	chrLG20	10698794	10700242
Group_29_26	023044	slc6a17	solute carrier family 6 (neutral amino acid transporter)%2C member 17 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8187]	chrLG20	10668088	10676580
Group_6770_0	023046	cdkn1a	cyclin-dependent kinase inhibitor 1A [Source:ZFIN%3BAcc:ZDB-GENE-070705-7]	chrLG20	10623056	10625196
Group_5303_0	023048	bysl	bystin like	chrLG20	10594349	10599532
Group_3945_0	023050	dstyk	dual serine/threonine and tyrosine protein kinase	chrLG20	10557446	10574714
Group_7258_0	023052	minos1-nbl1	MINOS1-NBL1 readthrough [Source:HGNC Symbol%3BAcc:HGNC:48338]	chrLG20	10458564	10464681
Group_3169_0	023054	ora3	olfactory receptor class A related 3 [Source:ZFIN%3BAcc:ZDB-GENE-100721-3]	chrLG20	10416768	10423497
Group_192_0	023055	oxtr	oxytocin receptor%2C transcript variant X1	chrLG20	11112473	11120149
Group_3263_1	023056	tex264a	testis expressed 264a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1885]	chrLG20	11060693	11074648
Group_3876_0	023057	fancd2	Fanconi anemia%2C complementation group D2 [Source:ZFIN%3BAcc:ZDB-GENE-040116-5]	chrLG20	11047973	11058215
Group_252_0	023058	usp4	ubiquitin specific peptidase 4 (proto-oncogene)%2C transcript variant X1	chrLG20	11028588	11043705
Group_601_1	023060	ampd2a	adenosine monophosphate deaminase 2a [Source:ZFIN%3BAcc:ZDB-GENE-091204-4]	chrLG20	10717692	10741481
Group_1159_0	023061	gpr61	G protein-coupled receptor 61 [Source:HGNC Symbol%3BAcc:HGNC:13300]	chrLG20	10709001	10710395
Group_1802_2	023062	rbm15	RNA binding motif protein 15 [Source:HGNC Symbol%3BAcc:HGNC:14959]	chrLG20	10687383	10689926
Group_2125_0	023064	strip1	striatin interacting protein 1	chrLG20	10648919	10655837
Group_707_3	023065	ahcyl1	adenosylhomocysteinase-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-021206-7]	chrLG20	10637898	10646037
Group_21_48	023066	nuak2	NUAK family kinase 2	chrLG20	10580940	10587965
Group_3169_1	023067	ora4	olfactory receptor class A related 4 [Source:ZFIN%3BAcc:ZDB-GENE-100721-6]	chrLG20	10414546	10415684
Group_3097_1	023070	minos1	mitochondrial inner membrane organizing system 1%2C transcript variant X1	chrLG20	10467040	10473213
Group_5425_0	023075	fbxo42	F-box protein 42%2C transcript variant X3	chrLG20	10347950	10351301
Group_249_4	023076	slc25a34	solute carrier family 25 member 34	chrLG20	10340785	10344534
Group_3187_0	023077	tmem82	transmembrane protein 82 [Source:HGNC Symbol%3BAcc:HGNC:32350]	chrLG20	10337298	10339535
Group_2518_0	023079	si:ch1073-335m2.2	si:ch1073-335m2.2 [Source:ZFIN%3BAcc:ZDB-GENE-081104-82]	chrLG20	10306994	10323644
Group_5358_0	023080	ndufaf3	NADH:ubiquinone oxidoreductase complex assembly factor 3	chrLG20	10283207	10286418
Group_4429_0	023081	tmem43	transmembrane protein 43	chrLG20	10273530	10276506
Group_5931_0	023082	rpusd4	RNA pseudouridylate synthase domain containing 4 [Source:ZFIN%3BAcc:ZDB-GENE-040801-238]	chrLG20	10243496	10246622
Group_661_0	023083	tmcc1b	transmembrane and coiled-coil domain family 1b [Source:ZFIN%3BAcc:ZDB-GENE-061013-154]	chrLG20	10219122	10222820
Group_32_33	023085	si:ch211-157b11.8	si:ch211-157b11.8 [Source:ZFIN%3BAcc:ZDB-GENE-131127-436]	chrLG20	10171340	10174155
Group_361_8	023086	gata2	GATA binding protein 2	chrLG20	10156049	10161070
Group_2507_1	023087	ruvbl1	RuvB like AAA ATPase 1	chrLG20	10093855	10101146
Group_3978_0	023089	rps26	ribosomal protein S26	chrLG20	9942094	9943783
Group_53_25	023090	rhebl1	Ras homolog enriched in brain like 1	chrLG20	9926001	9932238
Group_711_4	023091	prkag1	protein kinase AMP-activated non-catalytic subunit gamma 1	chrLG20	9918788	9922103
Group_105_19	023092	arhgef25b	Rho guanine nucleotide exchange factor (GEF) 25b [Source:ZFIN%3BAcc:ZDB-GENE-080225-17]	chrLG20	9886881	9905800
Group_6081_0	023093	os9	osteosarcoma amplified 9%2C endoplasmic reticulum lectin%2C transcript variant X1	chrLG20	9853474	9868693
Group_7922_0	023095	apof	apolipoprotein F%2C transcript variant X1	chrLG20	9834052	9835368
Group_358_6	023096	stat2	signal transducer and activator of transcription 2 [Source:ZFIN%3BAcc:ZDB-GENE-080321-1]	chrLG20	9820475	9829684
Group_5742_0	023097	tsfm	Ts translation elongation factor%2C mitochondrial	chrLG20	9753318	9756438
Group_656_4	023099	pfkmb	phosphofructokinase%2C muscle b [Source:ZFIN%3BAcc:ZDB-GENE-081114-1]	chrLG20	9674324	9681823
Group_527_1	023100	dip2bb	disco-interacting protein 2 homolog Bb [Source:ZFIN%3BAcc:ZDB-GENE-100729-4]	chrLG20	9598518	9614867
Group_52_19	023102	scn8a	sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol%3BAcc:HGNC:10596]	chrLG20	9541293	9574643
Group_2826_1	023103	sumf1	sulfatase modifying factor 1	chrLG20	9406128	9410079
Group_3983_0	023104	zc3h10	zinc finger CCCH-type containing 10 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2359]	chrLG20	9361744	9363889
Group_542_0	023106	rbms2a	RNA binding motif%2C single stranded interacting protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-030912-2]	chrLG20	9216714	9235717
Group_14_31	023108	rargb	retinoic acid receptor%2C gamma b [Source:ZFIN%3BAcc:ZDB-GENE-070314-1]	chrLG20	9155297	9166455
Group_996_6	023109	loc107385643		chrLG20	9108643	9120371
Group_860_4	023110	pip4k2cb	phosphatidylinositol-5-phosphate 4-kinase%2C type II%2C gamma b [Source:ZFIN%3BAcc:ZDB-GENE-141212-236]	chrLG20	9084665	9091787
Group_995_1	023111	march9	membrane associated ring-CH-type finger 9 [Source:HGNC Symbol%3BAcc:HGNC:25139]	chrLG20	9045823	9051645
Group_6472_1	023112	mettl1	methyltransferase like 1	chrLG20	9036872	9044415
Group_315_5	023113	cyp27b1	cytochrome P450%2C family 27%2C subfamily B%2C polypeptide 1 [Source:ZFIN%3BAcc:ZDB-GENE-111005-2]	chrLG20	9018895	9022243
Group_6470_0	023114	mcrs1	microspherule protein 1	chrLG20	9011998	9016904
Group_19_15	023115	cdk2	cyclin-dependent kinase 2	chrLG20	8945449	8947898
Group_1554_0	023117	gdf11	growth differentiation factor 11 [Source:ZFIN%3BAcc:ZDB-GENE-040427-2]	chrLG20	8902300	8919385
Group_2124_0	023120	adipor1a	adiponectin receptor 1a [Source:ZFIN%3BAcc:ZDB-GENE-040718-169]	chrLG20	8849504	8855548
Group_6565_0	023121	rabif	RAB interacting factor%2C transcript variant X1	chrLG20	8845943	8847987
Group_916_3	023122	kdm5ba	lysine (K)-specific demethylase 5Ba [Source:ZFIN%3BAcc:ZDB-GENE-030131-5379]	chrLG20	8829633	8843349
Group_7134_0	023123	nelfcd	negative elongation factor complex member C/D%2C transcript variant X1	chrLG20	8822388	8827393
Group_206_9	023127	dgka	diacylglycerol kinase alpha	chrLG20	8727340	8736969
Group_14_26	023128	nr4a1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol%3BAcc:HGNC:7980]	chrLG20	8718313	8720902
Group_4551_0	023130	dnajc14	DnaJ heat shock protein family (Hsp40) member C14	chrLG20	8682848	8689539
Group_251_5	023131	loc107385952		chrLG20	8673266	8673964
Group_4182_1	023132	atad3a	ATPase family%2C AAA domain containing 3A	chrLG20	10399499	10404151
Group_7145_0	023133	mrpl20	mitochondrial ribosomal protein L20	chrLG20	10397314	10398528
Group_2960_0	023135	szrd1	SUZ RNA binding domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:30232]	chrLG20	10353987	10355334
Group_3967_0	023136	nckipsd	NCK interacting protein with SH3 domain%2C transcript variant X1	chrLG20	10287263	10294614
Group_1400_1	023137	zgc:112334	zgc:112334 [Source:ZFIN%3BAcc:ZDB-GENE-050809-120]	chrLG20	10277978	10284598
Group_56_4	023138	loc107385104		chrLG20	10268665	10272483
Group_5185_0	023144	eefsec	eukaryotic elongation factor%2C selenocysteine-tRNA-specific	chrLG20	10101888	10110196
Group_5683_0	023146	rft1	RFT1 homolog	chrLG20	10086846	10089203
Group_6_6	023147	prkcda	protein kinase C%2C delta a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6503]	chrLG20	10075833	10084905
Group_2939_1	023150	pa2g4a	proliferation-associated 2G4%2C a [Source:ZFIN%3BAcc:ZDB-GENE-030616-161]	chrLG20	9981114	9986317
Group_967_2	023152	ankrd33ab	ankyrin repeat domain 33Ab [Source:ZFIN%3BAcc:ZDB-GENE-100729-1]	chrLG20	9912506	9914654
Group_1498_2	023153	b4galnt1	beta-1%2C4-N-acetyl-galactosaminyltransferase 1%2C transcript variant X3	chrLG20	9874465	9882631
Group_422_7	023154	znf385a	zinc finger protein 385A [Source:HGNC Symbol%3BAcc:HGNC:17521]	chrLG20	9791908	9803752
Group_210_12	023155	neurod4	neuronal differentiation 4 [Source:HGNC Symbol%3BAcc:HGNC:13802]	chrLG20	9766637	9767626
Group_1063_1	023156	endou	endonuclease%2C poly(U) specific%2C transcript variant X1	chrLG20	9758640	9760645
Group_1416_0	023157	smarcc2	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily c%2C member 2	chrLG20	9735410	9744391
Group_183_0	023158	c1ql4a	complement component 1%2C q subcomponent-like 4 [Source:ZFIN%3BAcc:ZDB-GENE-090313-185]	chrLG20	9712048	9727997
Group_2855_1	023159	si:ch211-173n18.3	si:ch211-173n18.3 [Source:ZFIN%3BAcc:ZDB-GENE-120215-62]	chrLG20	9588977	9590296
Group_650_5	023164	lrrn1	leucine rich repeat neuronal 1 [Source:ZFIN%3BAcc:ZDB-GENE-071126-1]	chrLG20	9402586	9404733
Group_7054_0	023165	si:dkey-28n18.9	si:dkey-28n18.9 [Source:ZFIN%3BAcc:ZDB-GENE-131127-205]	chrLG20	9366151	9371572
Group_79_5	023168	lrp1	LDL receptor related protein 1 [Source:HGNC Symbol%3BAcc:HGNC:6692]	chrLG20	9276740	9313353
Group_356_8	023169	faim2b	Fas apoptotic inhibitory molecule 2b [Source:ZFIN%3BAcc:ZDB-GENE-120426-3]	chrLG20	9210769	9211733
Group_0_8	023173	znf740a	zinc finger protein 740a [Source:ZFIN%3BAcc:ZDB-GENE-030131-5064]	chrLG20	9126328	9141500
Group_2979_0	023174	spryd3	SPRY domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-070928-22]	chrLG20	9094614	9105223
Group_777_2	023175	agap2	ArfGAP with GTPase domain%2C ankyrin repeat and PH domain 2	chrLG20	9067880	9080475
Group_19_27	023176	cdk4	cyclin-dependent kinase 4%2C transcript variant X1	chrLG20	9056979	9066014
Group_1079_2	023177	loc107385657		chrLG20	8991762	8993593
Group_4130_0	023178	timeless	timeless circadian clock%2C transcript variant X1	chrLG20	8972241	8978764
Group_35_31	023179	prph	peripherin [Source:ZFIN%3BAcc:ZDB-GENE-990415-207]	chrLG20	8964406	8969889
Group_1560_0	023180	pmela	premelanosome protein a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9818]	chrLG20	8953797	8958856
Group_125_8	023181	olfml3b	olfactomedin-like 3b [Source:ZFIN%3BAcc:ZDB-GENE-050302-161]	chrLG20	8939446	8943051
Group_1889_0	023182	ctsz	cathepsin Z	chrLG20	8818791	8821554
Group_2247_1	023184	nab2	NGFI-A binding protein 2	chrLG20	8692756	8698296
Group_6413_0	023185	si:ch211-160o17.2	si:ch211-160o17.2 [Source:ZFIN%3BAcc:ZDB-GENE-141219-3]	chrLG20	8677953	8682308
Group_1678_0	023196	cnih1	cornichon family AMPA receptor auxiliary protein 1%2C transcript variant X1	chrLG19	20921227	20927013
Group_7848_0	023197	si:ch211-67f24.7	si:ch211-67f24.7 [Source:ZFIN%3BAcc:ZDB-GENE-090313-129]	chrLG19	20908560	20914169
Group_5713_0	023198	atp5s	ATP synthase%2C H+ transporting%2C mitochondrial Fo complex subunit s (factor B)	chrLG19	20856956	20859720
Group_1102_0	023199	atl1	atlastin GTPase 1	chrLG19	20805671	20810410
Group_3579_1	023201	tmx1	thioredoxin related transmembrane protein 1	chrLG19	20699809	20703405
Group_1069_0	023202	frmd6	FERM domain containing 6	chrLG19	20645752	20655391
Group_322_11	023203	gng2	G protein subunit gamma 2%2C transcript variant X1	chrLG19	20625941	20627591
Group_4122_0	023204	dusp23a	dual specificity phosphatase 23a [Source:ZFIN%3BAcc:ZDB-GENE-030131-2554]	chrLG19	20621819	20623973
Group_2504_0	023211	zgc:172341	zgc:172341 [Source:ZFIN%3BAcc:ZDB-GENE-080204-116]	chrLG19	20434139	20435475
Group_6829_0	023212	shprh	SNF2 histone linker PHD RING helicase%2C transcript variant X1	chrLG19	20302821	20312992
Group_681_3	023214	fbxo30a	F-box protein 30a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1215]	chrLG19	20288460	20290752
Group_2644_1	023216	tulp4b	tubby like protein 4b [Source:ZFIN%3BAcc:ZDB-GENE-130530-708]	chrLG19	20165258	20174294
Group_339_6	023218	otofb	otoferlin b [Source:ZFIN%3BAcc:ZDB-GENE-110406-5]	chrLG19	20119030	20132901
Group_3689_0-Group_3689_1	023220	dcaf5	DDB1 and CUL4 associated factor 5	chrLG19	21029179	21038469
Group_1173_0	023221	pacs2	phosphofurin acidic cluster sorting protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-081218-1]	chrLG19	20971871	21025082
Group_398_5	023222	srsf5a	serine/arginine-rich splicing factor 5a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7336]	chrLG19	20965504	20968177
Group_2495_1	023223	fp103009.1	unknown	chrLG19	20951514	20959330
Group_236_1	023224	lgals3a	lectin%2C galactoside binding soluble 3a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7667]	chrLG19	20940025	20942856
Group_2173_0	023226	sos2	SOS Ras/Rho guanine nucleotide exchange factor 2	chrLG19	20865558	20904858
Group_6507_0	023227	l2hgdh	L-2-hydroxyglutarate dehydrogenase	chrLG19	20860917	20864362
Group_19_38	023228	cdkl1	cyclin dependent kinase like 1	chrLG19	20845509	20856176
Group_5593_0	023229	sav1	salvador family WW domain containing protein 1%2C transcript variant X1	chrLG19	20797900	20803357
Group_1975_1	023230	nin	ninein%2C transcript variant X1	chrLG19	20775176	20784547
Group_2686_0	023231	loc107391780		chrLG19	20614958	20621239
Group_1047_3	023232	txlnb	taxilin beta [Source:HGNC Symbol%3BAcc:HGNC:21617]	chrLG19	20601041	20605391
Group_599_5	023233	cr628323.1	unknown	chrLG19	20590140	20598357
Group_2000_1	023238	si:ch211-189e2.3	si:ch211-189e2.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-6454]	chrLG19	20496056	20498938
Group_0_118	023240	zbtb24	zinc finger and BTB domain containing 24	chrLG19	20437200	20440705
Group_621_4	023241	sash1	SAM and SH3 domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:19182]	chrLG19	20378820	20429315
Group_631_1	023242	stxbp5b	syntaxin binding protein 5b (tomosyn) [Source:ZFIN%3BAcc:ZDB-GENE-090821-5]	chrLG19	20354597	20373961
Group_11_23	023243	grm1b	glutamate receptor%2C metabotropic 1b [Source:ZFIN%3BAcc:ZDB-GENE-090821-3]	chrLG19	20315074	20333941
Group_4603_0	023244	rmnd1	required for meiotic nuclear division 1 homolog	chrLG19	20263512	20266276
Group_367_0	023245	syne1b	spectrin repeat containing%2C nuclear envelope 1b [Source:ZFIN%3BAcc:ZDB-GENE-071218-4]	chrLG19	20187299	20260968
Group_5053_0	023249	trpc4apa	transient receptor potential cation channel%2C subfamily C%2C member 4 associated protein a [Source:ZFIN%3BAcc:ZDB-GENE-000330-3]	chrLG20	4767473	4779496
Group_519_3	023250	snai1a	snail family zinc finger 1a [Source:ZFIN%3BAcc:ZDB-GENE-990415-255]	chrLG20	4812809	4814682
Group_623_3	023251	zhx3	zinc fingers and homeoboxes 3	chrLG20	4847967	4850642
Group_371_6	023252	loc107385872		chrLG20	4820637	4823871
Group_179_12	023253	mtm1	myotubularin 1%2C transcript variant X1	chrLG6	3717923	3769489
Group_110_19	023254	sox19a	SRY (sex determining region Y)-box 19a [Source:ZFIN%3BAcc:ZDB-GENE-980526-102]	chrLG6	3576814	3579582
Group_541_8	023255	gal3st4	galactose-3-O-sulfotransferase 4%2C transcript variant X1	chrLG6	3487183	3493483
Group_2519_2	023256	soul4	heme-binding protein soul4 [Source:ZFIN%3BAcc:ZDB-GENE-110718-1]	chrLG6	3409573	3424265
Group_8333_0	023258	cxorf40a	chromosome X open reading frame 40A [Source:HGNC Symbol%3BAcc:HGNC:28089]	chrLG6	3350096	3350639
Group_8336_0	023260	tsen15	tRNA splicing endonuclease subunit 15%2C transcript variant X1	chrLG6	3257897	3258788
Group_981_1	023261	slc35a3a	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter)%2C member A3a [Source:ZFIN%3BAcc:ZDB-GENE-081105-80]	chrLG6	3196341	3221755
Group_1261_1	023262	cmpk	cytidylate kinase [Source:ZFIN%3BAcc:ZDB-GENE-040426-2113]	chrLG6	3178840	3188958
Group_121_11	023263	lrg1	leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol%3BAcc:HGNC:29480]	chrLG6	3093468	3095027
Group_1469_1	023264	gk5	glycerol kinase 5 (putative)	chrLG6	2967405	2979902
Group_16_11	023266	stk25b	serine/threonine kinase 25b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2537]	chrLG6	2869534	2874699
Group_6_12	023267	pkn2	protein kinase N2 [Source:ZFIN%3BAcc:ZDB-GENE-061207-42]	chrLG6	2774860	2794226
Group_160_4	023268	lrrc8da	leucine rich repeat containing 8 family%2C member Da [Source:ZFIN%3BAcc:ZDB-GENE-061009-26]	chrLG6	2743391	2745949
Group_8558_0	023269	znf326	zinc finger protein 326	chrLG6	2733219	2739772
Group_1266_1	023270	hfm1	HFM1%2C ATP-dependent DNA helicase homolog%2C transcript variant X1	chrLG6	2684204	2701847
Group_5986_0	023271	rpap2	RNA polymerase II associated protein 2%2C transcript variant X1	chrLG6	2644770	2659995
Group_3639_1	023272	snx16	sorting nexin 16	chrLG6	3938191	3961638
Group_2981_1	023274	cd99l2	CD99 molecule-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-1986]	chrLG6	3588347	3613195
Group_454_0	023275	zgc:172079	zgc:172079 [Source:ZFIN%3BAcc:ZDB-GENE-080204-103]	chrLG6	3554171	3564345
Group_5573_0	023276	mblac1	metallo-beta-lactamase domain containing 1	chrLG6	3542317	3549007
Group_2696_0	023277	mpdu1	mannose-P-dolichol utilization defect 1	chrLG6	3528295	3538071
Group_3042_0	023279	si:ch211-196f2.5	si:ch211-196f2.5 [Source:ZFIN%3BAcc:ZDB-GENE-030219-43]	chrLG6	3438418	3445901
Group_1419_0	023282	fam78ba	family with sequence similarity 78%2C member B a [Source:ZFIN%3BAcc:ZDB-GENE-140227-3]	chrLG6	3189866	3191328
Group_0_133	023283	bcl6ab	B-cell CLL/lymphoma 6a%2C genome duplicate b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7523]	chrLG6	3174231	3176691
Group_6_31	023287	grk7a	G protein-coupled receptor kinase 7a [Source:ZFIN%3BAcc:ZDB-GENE-050824-1]	chrLG6	2944023	2948221
Group_2897_0	023290	zgc:110269	zgc:110269 [Source:ZFIN%3BAcc:ZDB-GENE-050417-81]	chrLG6	2915963	2924287
Group_3058_1	023291	zgc:110130	zgc:110130 [Source:ZFIN%3BAcc:ZDB-GENE-050522-208]	chrLG6	2877988	2887210
Group_140_16	023292	sept2	septin 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-911]	chrLG6	2858106	2869090
Group_7872_0	023293	sep15	selenoprotein 15 [Source:ZFIN%3BAcc:ZDB-GENE-030327-1]	chrLG6	2839449	2843375
Group_7115_0	023294	gtf2b	general transcription factor IIB [Source:ZFIN%3BAcc:ZDB-GENE-030131-3544]	chrLG6	2762629	2773634
Group_3332_1	023295	znf644	zinc finger protein 644%2C transcript variant X2	chrLG6	2708073	2733817
Group_2535_0	023296	glmna	glomulin%2C FKBP associated protein a [Source:ZFIN%3BAcc:ZDB-GENE-041114-120]	chrLG6	2660072	2666490
Group_2722_1	023308	tprg1l	tumor protein p63 regulated 1-like	chrLG1	6459664	6461461
Group_1475_2	023309	tp73	tumor protein p73	chrLG1	6427435	6446012
Group_469_4	023313	hes3	hes family bHLH transcription factor 3	chrLG1	6380257	6380966
Group_440_3	023314	arhgef16	Rho guanine nucleotide exchange factor 16	chrLG1	6245250	6254171
Group_8589_0	023315	si:dkeyp-100a1.6	si:dkeyp-100a1.6 [Source:ZFIN%3BAcc:ZDB-GENE-081104-448]	chrLG1	6226341	6227411
Group_3834_0	023316	zgc:154075	zgc:154075 [Source:ZFIN%3BAcc:ZDB-GENE-060929-910]	chrLG1	6215994	6220911
Group_8263_0	023317	loc107390687		chrLG1	6201987	6203653
Group_4274_0	023318	ubr4	ubiquitin protein ligase E3 component n-recognin 4%2C transcript variant X1	chrLG1	6151062	6192009
Group_581_2	023321	loc107390618		chrLG1	6117311	6118002
Group_924_1	023322	stac3	SH3 and cysteine rich domain 3	chrLG1	6047963	6051690
Group_477_7	023323	nxph4	neurexophilin 4 [Source:HGNC Symbol%3BAcc:HGNC:8078]	chrLG1	6041608	6042444
Group_80_7	023325	gnas	GNAS complex locus	chrLG1	5943850	5962953
Group_1628_1	023326	vapb	VAMP associated protein B and C [Source:HGNC Symbol%3BAcc:HGNC:12649]	chrLG1	5936213	5940253
Group_1516_0	023327	chmp4bb	charged multivesicular body protein 4Bb [Source:ZFIN%3BAcc:ZDB-GENE-040426-2812]	chrLG1	5929490	5933387
Group_4901_0	023328	eif2s2	eukaryotic translation initiation factor 2 subunit beta	chrLG1	5923528	5926241
Group_398_8	023329	srsf6b	serine/arginine-rich splicing factor 6b [Source:ZFIN%3BAcc:ZDB-GENE-041219-1]	chrLG1	5918094	5922150
Group_1250_2	023330	l3mbtl1a	l(3)mbt-like 1a (Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-090312-120]	chrLG1	5910021	5916916
Group_8302_0	023332	loc107390596		chrLG1	5879769	5881940
Group_8229_0	023334	il17rb	interleukin 17 receptor B	chrLG1	5787196	5789921
Group_5763_0	023335	actr8	ARP8 actin-related protein 8 homolog (yeast)	chrLG1	5781313	5785450
Group_47_8	023336	sema3bl	sema domain%2C immunoglobulin domain (Ig)%2C short basic domain%2C secreted%2C (semaphorin) 3bl [Source:ZFIN%3BAcc:ZDB-GENE-030131-2956]	chrLG1	5695455	5745590
Group_6602_0	023338	wrap73	WD repeat containing%2C antisense to TP73%2C transcript variant X2	chrLG1	6448635	6458695
Group_6261_0	023339	gpr153	G protein-coupled receptor 153	chrLG1	6362511	6375647
Group_4932_0	023340	acot7	acyl-CoA thioesterase 7	chrLG1	6311796	6344027
Group_469_3	023341	hes2	hes family bHLH transcription factor 2 [Source:HGNC Symbol%3BAcc:HGNC:16005]	chrLG1	6308131	6308928
Group_469_2	023342	hes2	hes family bHLH transcription factor 2	chrLG1	6300950	6301758
Group_2311_0	023343	ybx1	Y-box binding protein 1%2C transcript variant X1	chrLG1	6241025	6245310
Group_6566_0	023346	emc1	ER membrane protein complex subunit 1%2C transcript variant X1	chrLG1	6193027	6200039
Group_11_45	023347	tas1r1	taste receptor%2C type 1%2C member 1 [Source:ZFIN%3BAcc:ZDB-GENE-060208-2]	chrLG1	6132225	6136092
Group_17_60	023349	kif5aa	kinesin family member 5A%2C a [Source:ZFIN%3BAcc:ZDB-GENE-070912-141]	chrLG1	6065768	6077898
Group_8252_1	023350	mbd6	methyl-CpG binding domain protein 6%2C transcript variant X2	chrLG1	6054422	6062736
Group_5187_0	023351	actr5	ARP5 actin-related protein 5 homolog (yeast)	chrLG1	6017102	6020606
Group_808_2	023353	si:dkey-11f4.7	si:dkey-11f4.7 [Source:ZFIN%3BAcc:ZDB-GENE-070912-361]	chrLG1	5968490	5995360
Group_1447_0	023354	tkt	transketolase	chrLG1	5869596	5878320
Group_6461_0	023355	chdh	choline dehydrogenase	chrLG1	5793388	5799627
Group_47_5	023356	sema3b	semaphorin 3B%2C transcript variant X1	chrLG1	5662859	5679049
