OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_6_71	3151	mastl	microtubule associated serine/threonine kinase like	chr16	30049836	30059450	1	21	17	11	10	0.0288220551378446	0.17065933618392	25	20	9	2	-0.262626262626263	0.109190446393345	1	1	0.211555386850543	0.291448317764108	0.826847967597281
Group_6_72	5167	lats2	large tumor suppressor kinase 2	chr9	32299846	32316948	1	7	41	1	7	0.0208333333333333	0.0868654387176756	9	43	4	5	-0.271367521367521	0.527758481267454	1	0.921712576577454	0.363033346305625	0.292200854700854	0.828728482569073
Group_6_77	30475	stk38a	serine/threonine kinase 38a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2811]	chr13	46641687	46655299	0.377777777777778	1	7	1	1	-0.375	0.2	1	8	1	0	-0.888888888888889	0.785126356475486	1	1	1	0.513888888888889	0.945175755822364
Group_6_78	31273	rock2b	rho-associated%2C coiled-coil containing protein kinase 2b [Source:ZFIN%3BAcc:ZDB-GENE-060125-2]	chr1	46534317	46575002	0.107040718128663	28	27	5	13	0.231313131313131	1	27	30	6	8	0.0451127819548872	0.698527235114188	1	0.852706097752788	0.605985746958087	0.186200349358244	0.709966729350499
Group_6_8	11263	prkcz	protein kinase C zeta%2C transcript variant X1	chr13	47057110	47177746	1	7	13	2	3	-0.05	0.267692307692308	7	16	2	1	-0.36231884057971	0.731215832584865	1	1	1	0.31231884057971	0.845363807319543
Group_6_80	20483	rock2a	rho-associated%2C coiled-coil containing protein kinase 2a [Source:ZFIN%3BAcc:ZDB-GENE-030115-3]	chr18	34439288	34464726	1	12	22	2	5	0.0672268907563026	0.300194993327183	13	26	2	12	0.19047619047619	0.625363196446118	1	1	0.844237371608558	-0.123249299719887	0.208881816866773
Group_6_82	22156	cdc42bpab	CDC42 binding protein kinase alpha (DMPK-like) b [Source:ZFIN%3BAcc:ZDB-GENE-080219-17]	chr1	71902214	72008167	0.580857215520505	31	67	4	13	0.0810324129651861	0.582420473570916	32	77	2	2	-0.206422018348624	0.0241226174441462	0.911164866681946	0.838444725580811	0.660419259375959	0.28745443131381	0.823665557645017
Group_6_83	16615	cdc42bpb	CDC42 binding protein kinase beta%2C transcript variant X1	chr1	55847121	55876337	0.494401249402212	24	29	3	7	0.152830188679245	1	23	31	2	4	0.0925925925925926	0.793129942787236	1	0.931811560191954	1	0.0602375960866524	0.50441197743382
Group_6_86	15092	prkcha	protein kinase C%2C eta%2C a [Source:ZFIN%3BAcc:ZDB-GENE-080402-5]	chr18	27607563	27643987	0.652660383095166	6	14	3	4	-0.128571428571429	1	10	16	1	2	0.0512820512820513	0.434807138911945	1	0.775578240713437	1	-0.17985347985348	0.152032402719514
Group_6_87	2908	prkcbb	protein kinase C%2C beta b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1178]	chr15	21133214	21183071	0.571428571428571	3	3	1	3	0.25	1	2	2	2	1	-0.166666666666667	0.742801686389719	1	1	0.740856814293869	0.416666666666667	0.90872269636916
Group_60_12	20352	cyp2j2	cytochrome P450 family 2 subfamily J member 2 [Source:HGNC Symbol%3BAcc:HGNC:2634]	chr17	8683981	8706009	0.227536231884058	12	7	3	6	0.298245614035088	1	13	12	1	2	0.186666666666667	0.225519906137194	1	0.66508246899166	1	0.111578947368421	0.593664111095038
Group_60_21	28084	cyp1c2	cytochrome P450%2C family 1%2C subfamily C%2C polypeptide 2 [Source:ZFIN%3BAcc:ZDB-GENE-050705-1]	chr18	29375930	29377504	1	12	15	1	2	0.111111111111111	1	12	19	2	5	0.101382488479263	0.761511867589869	1	0.861009407815108	1	0.009728622631848	0.416751048748734
Group_60_22	28085	cyp1c1	cytochrome P450 1C1  [Source:RefSeq peptide%3BAcc:NP_001266504]	chr18	29372354	29374019	1	3	15	1	6	0.0238095238095238	0.0222811671087533	5	19	4	1	-0.591666666666667	0.107825739276101	1	0.999999999999999	0.0924595951108615	0.615476190476191	0.96701866049472
Group_60_24	23794	cyp1a	cytochrome P450%2C family 1%2C subfamily A [Source:ZFIN%3BAcc:ZDB-GENE-011219-1]	chr11	6530599	6533735	0.682128166685888	8	14	2	6	0.113636363636364	1	9	20	1	2	-0.0229885057471264	0.33531256834252	1	0.920375440738163	1	0.13662486938349	0.633588890496167
Group_60_25	11458	cyp1d1	cytochrome P450%2C family 1%2C subfamily D%2C polypeptide 1 [Source:ZFIN%3BAcc:ZDB-GENE-041114-179]	chr19	12802615	12813331	0.171919416635768	11	14	5	1	-0.393333333333333	1	15	14	2	2	0.0172413793103449	0.537076723673835	1	0.769268013602839	0.672603817441517	-0.410574712643678	0.0441197743382034
Group_60_26	16863	cyp21a2	cytochrome P450%2C family 21%2C subfamily A%2C polypeptide 2 [Source:ZFIN%3BAcc:ZDB-GENE-070103-6]	chr3	14914907	14918201	0.0597018011852866	12	15	1	10	0.353535353535353	0.363411994990942	16	18	1	4	0.270588235294118	0.333539302157998	1	0.999999999999999	1	0.082947118241235	0.547085201793722
Group_60_28	20815	cyp17a2	uncharacterized protein LOC100702216  [Source:RefSeq peptide%3BAcc:NP_001266387]	chr1	2364017	2368736	0.734239244806542	12	13	5	8	0.0953846153846153	0.432432432432432	18	13	3	5	0.205645161290323	0.497420518924572	1	0.630342669237829	1	-0.110260545905708	0.22320266165196
Group_60_29	14150	cyp2u1	cytochrome P450%2C family 2%2C subfamily U%2C polypeptide 1 [Source:ZFIN%3BAcc:ZDB-GENE-070730-1]	chr8	3057945	3068014	1	8	8	4	5	0.0555555555555556	0.238095238095238	13	12	3	0	-0.48	0.0723483952067424	1	1	0.310494434317235	0.535555555555556	0.953421090698684
Group_60_32	24283	loc107376468		chr6	47589990	47611962	0.139419763802309	9	4	6	11	0.339366515837104	0.201556064073226	11	7	2	6	0.361111111111111	0.238209488628719	1	0.931555901703023	0.956021305640256	-0.021744595274007	0.349775784753363
Group_600_6	26630	junbb	jun B proto-oncogene b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2666]	chr6	60738023	60739006	0.345454545454545	1	8	1	1	-0.388888888888889	0.345454545454545	1	8	1	1	-0.388888888888889	1	1	1	1	0	0.399681759004774
Group_6007_0	17244	armc10	armadillo repeat containing 10%2C transcript variant X1	chr4	19688432	19694088	0.241758241758242	1	9	2	3	-0.3	0.490196078431373	4	12	1	1	-0.25	0.345340665652314	1	0.665205348238652	1	-0.05	0.302184290467236
Group_6009_0	32220	acp6	acid phosphatase 6%2C lysophosphatidic	chr9	22217611	22238825	0.371428571428571	2	11	1	1	-0.346153846153846	0.516483516483516	2	10	1	2	-0.166666666666667	0.944148561777948	1	1	1	-0.179487179487179	0.152755677708665
Group_601_0	7540	ampd2b	adenosine monophosphate deaminase 2b [Source:ZFIN%3BAcc:ZDB-GENE-070713-5]	chr13	26605966	26628463	0.67490380683784	6	13	2	8	0.11578947368421	0.374189828162842	7	14	1	8	0.222222222222222	0.933879046347207	1	1	1	-0.106432748538012	0.227253001591205
Group_601_1	12256	ampd2a	adenosine monophosphate deaminase 2a [Source:ZFIN%3BAcc:ZDB-GENE-091204-4]	chr14	11652057	11678775	0.150389046895141	13	15	2	9	0.282467532467532	1	15	18	1	2	0.121212121212121	0.165210625372527	1	1	1	0.161255411255411	0.66975263995371
Group_6010_0	22688	ubxn11	UBX domain protein 11%2C transcript variant X1	NORv12scf331	1006	2167	1	14	2	4	0	-0.125	1	7	1	7	2	0.0972222222222222	0.152648164076336	1	1	0.84760393060632	-0.222222222222222	0.120931578186026
Group_6015_0	28152	lgsn	lengsin%2C lens protein with glutamine synthetase domain	chr11	10228761	10233868	0.424228134133087	53	52	6	10	0.129761904761905	0.490908765728575	58	55	3	6	0.179941002949853	0.511513752349208	1	1	1	-0.050179098187948	0.300737740488934
Group_6016_0	12308	ccdc174	coiled-coil domain containing 174	chr14	13389625	13394419	0.400323058285099	6	9	5	3	-0.225	0.651702786377709	6	9	4	3	-0.171428571428571	0.993131619063686	1	1	1	-0.053571428571429	0.296253435556198
Group_6018_0	6659	spidr	scaffolding protein involved in DNA repair	chr5	31889919	31906504	1	13	10	2	2	0.0652173913043478	0.126057850195781	13	11	5	0	-0.458333333333333	0.352392962214806	1	1	0.324101902961805	0.523550724637681	0.948936785765948
Group_602_1	22438	esyt1	extended synaptotagmin protein 1	chr14	14644624	14662978	0.16379990128064	49	34	16	20	0.145917001338688	0.553909904630809	51	38	6	7	0.111495246326707	0.0201844148682062	0.887034799026675	0.939793896518528	0.999999999999999	0.034421755011981	0.456241863156372
Group_602_2	20787	esyt2b	extended synaptotagmin-like protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-090615-2]	chr10	16250096	16303071	0.380918969795499	6	17	4	4	-0.239130434782609	0.58959028550241	5	21	2	4	-0.141025641025641	0.761879776839696	1	0.817301879622536	0.93786687510233	-0.098104793756968	0.237378851439317
Group_602_3	29676	esyt2a	extended synaptotagmin-like protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-070912-588]	chr2	51545875	51609674	1	12	15	3	5	0.0694444444444444	0.431510501864817	12	15	2	7	0.222222222222222	0.914619783315325	1	1	0.875380691984028	-0.152777777777778	0.177925647331115
Group_6021_0	27355	dtymk	deoxythymidylate kinase	chr16	47541021	47543176	0.616131237183869	8	10	1	3	0.194444444444444	0.421052631578948	7	11	1	0	-0.611111111111111	0.405654112294062	1	1	0.819476976777521	0.805555555555555	0.993201215101982
Group_6025_0	4865	amer1	APC membrane recruitment protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-070719-2]	chr15	17061294	17063645	0.277820234496239	17	21	2	7	0.225146198830409	1	19	25	3	5	0.0568181818181818	0.863369503740689	1	1	0.875380691984028	0.168328017012227	0.684796759728049
Group_6028_0	23666	dph6	diphthamine biosynthesis 6%2C transcript variant X1	chr18	21979180	22090531	0.379171301446051	11	16	1	5	0.240740740740741	0.428258170193654	12	17	5	3	-0.211206896551724	0.388284898572886	1	1	0.24229569845985	0.451947637292465	0.922609576160856
Group_6029_0	3858	trmt44	tRNA methyltransferase 44 homolog (S. cerevisiae) [Source:ZFIN%3BAcc:ZDB-GENE-041010-189]	chr1	34493690	34510473	0.288537549407114	5	14	3	2	-0.336842105263158	0.294983277591973	6	16	3	2	-0.327272727272727	0.997248322238408	1	1	1	-0.00956937799043101	0.370461449443078
Group_603_0	24825	tp53bp2a	tumor protein p53 binding protein%2C 2a [Source:ZFIN%3BAcc:ZDB-GENE-040516-8]	chr6	12427779	12461715	0.742166301298462	12	19	6	7	-0.0744416873449132	1	12	24	2	5	0.0476190476190476	0.406725332717474	1	0.839822170666454	0.774047523697564	-0.122060734963961	0.210328366845074
Group_603_1	24031	tp53bp2b	tumor protein p53 binding protein%2C 2b [Source:ZFIN%3BAcc:ZDB-GENE-050208-453]	chr10	47574415	47594215	0.570148258759456	27	25	10	6	-0.105769230769231	0.266353531061824	30	28	12	5	-0.188640973630832	0.967653376420808	1	1	0.90198986577598	0.082871742861601	0.546940546795892
Group_603_2	3391	ppp1r13l	protein phosphatase 1 regulatory subunit 13 like%2C transcript variant X1	chr7	39031174	39053288	0.0577836707026164	27	13	5	9	0.317857142857143	0.672327210255055	27	17	3	3	0.113636363636364	0.274126369648116	1	0.720166393407836	0.920660000993417	0.204220779220779	0.737885143931723
Group_603_3	24	ppp1r13ba	protein phosphatase 1%2C regulatory subunit 13Ba [Source:ZFIN%3BAcc:ZDB-GENE-030131-9805]	chr18	32502104	32524704	0.744068813042281	14	21	4	8	0.0666666666666667	0.697414876373037	14	24	2	7	0.146198830409357	0.81737715860741	1	0.971042723303067	0.944415194478859	-0.0795321637426903	0.261391581079126
Group_603_4	31364	ppp1r13bb	protein phosphatase 1%2C regulatory subunit 13Bb [Source:ZFIN%3BAcc:ZDB-GENE-030131-4327]	chr1	41940354	41963083	1	16	23	4	5	-0.0341880341880342	0.434071987217223	17	26	4	3	-0.176079734219269	0.879432471843201	1	1	1	0.141891700031235	0.640966295385506
Group_6036_0	18839	tbc1d23	TBC1 domain family member 23%2C transcript variant X1	chr16	51278628	51299301	0.320197044334975	4	23	1	1	-0.351851851851852	0.410282258064516	4	25	1	2	-0.195402298850575	0.965608421811767	1	1	1	-0.156449553001277	0.173007377404889
Group_6037_0	28237	trh	thyrotropin releasing hormone%2C transcript variant X1	chr13	35606051	35608089	0.398876638235906	7	9	2	8	0.2375	1	9	10	1	2	0.140350877192982	0.269131316471337	1	1	1	0.097149122807018	0.571531896427022
Group_6038_0	14096	cops3	COP9 signalosome subunit 3	chr16	9578137	9597658	1	2	7	1	5	0.0555555555555556	0.35	2	12	1	1	-0.357142857142857	0.266439963836581	1	1	1	0.412698412698413	0.906552871401707
Group_6039_0	14098	pemt	phosphatidylethanolamine N-methyltransferase	chr16	9247095	9403125	0.179876171315062	25	8	8	7	0.224242424242424	0.675816357555488	12	7	6	2	-0.118421052631579	0.578163417798123	1	0.517059956267508	0.571712991559893	0.342663476874003	0.868942571965861
Group_6042_0	2621	gba2	glucosylceramidase beta 2%2C transcript variant X2	chr1	29877935	29904799	0.162584828219503	10	23	4	2	-0.363636363636364	0.392399918715708	10	22	3	3	-0.1875	0.949939374456519	1	1	1	-0.176136363636364	0.155504122667438
Group_6046_0	7792	immt	inner membrane mitochondrial protein	chr8	30960230	30970656	0.744687541095735	21	27	4	7	0.0738636363636364	1	24	30	1	2	0.111111111111111	0.179066182969772	1	1	1	-0.0372474747474746	0.32243599016346
Group_6047_0	29722	mars2	methionyl-tRNA synthetase 2%2C mitochondrial	chr2	52855874	52859984	1	13	13	4	5	0.0555555555555556	1	15	16	2	2	-0.0161290322580645	0.49259620952874	1	1	1	0.0716845878136201	0.528135397077969
Group_6048_0	15100	rpap1	RNA polymerase II associated protein 1%2C transcript variant X1	chr18	27335084	27345538	0.0195063502585851	21	19	5	18	0.307608695652174	0.438288506423626	26	30	7	13	0.114285714285714	0.399230409306966	1	0.704228663904983	0.5312141454127	0.19332298136646	0.722551714161724
Group_605_5	4117	zgc:112023	zgc:112023 [Source:ZFIN%3BAcc:ZDB-GENE-050417-162]	chr14	7563778	7570000	1	12	4	4	2	0.0833333333333334	0.0646487168226299	15	5	2	5	0.464285714285714	0.592043803706684	1	1	0.414762499880768	-0.380952380952381	0.0514971792275423
Group_6056_0	26491	rrp1	ribosomal RNA processing 1 [Source:HGNC Symbol%3BAcc:HGNC:18785]	chr9	40206699	40212915	1	29	20	5	4	0.036281179138322	0.311276437733727	32	23	1	3	0.331818181818182	0.367892909315691	1	1	0.676487160258036	-0.29553700267986	0.0814407637783885
Group_6057_0	23099	aadat	aminoadipate aminotransferase%2C transcript variant X1	chr1	16325172	16331891	0.0634674922600619	10	5	1	5	0.5	1	10	6	2	2	0.125	0.639923757546183	1	1	0.672603817441517	0.375	0.888181686677275
Group_6058_0	18253	pex2	peroxisomal biogenesis factor 2	chr10	7834918	7851144	0.519327731092437	9	4	4	0	-0.307692307692308	0.536842105263158	11	6	1	2	0.313725490196078	0.242242015765859	1	1	0.277101667269385	-0.621417797888386	0.0121510198177347
Group_6059_0	23128	ino80b	INO80 complex subunit B%2C transcript variant X1	chr1	16332978	16339271	1	6	8	1	3	0.178571428571429	1	6	11	1	2	0.0196078431372549	0.903264507241727	1	0.952351785119008	1	0.158963585434174	0.667727469984088
Group_6061_0	7397	psmd9	proteasome 26S subunit%2C non-ATPase 9	chr19	21525461	21526985	0.4	1	3	1	0	-0.75	1	1	3	2	5	-0.0357142857142857	0.309542115994032	1	1	0.782527924740067	-0.714285714285714	0.0046289599305656
Group_6063_0	6532	fbxo7	F-box protein 7%2C transcript variant X1	chr2	1174842	1199284	1	37	19	6	3	-0.00595238095238093	0.606428988895383	37	19	2	2	0.160714285714286	0.571741734688794	1	1	1	-0.166666666666667	0.163749457543758
Group_6065_0	18250	pign	phosphatidylinositol glycan anchor biosynthesis class N	chr10	8172978	8193910	1	8	16	5	9	-0.0238095238095238	0.585530693215703	7	23	2	3	-0.166666666666667	0.138950953481308	1	0.610384513874678	0.999999999999999	0.142857142857143	0.643425430348619
Group_6068_0	2186	eif2b4	eukaryotic translation initiation factor 2B subunit delta%2C transcript variant X1	chr1	37541866	37545758	1	6	15	1	2	-0.0476190476190476	0.147157190635451	6	16	4	2	-0.393939393939394	0.67452815396533	1	1	0.812524269315369	0.346320346320346	0.871257051931144
Group_6069_0	11782	ticrr	TOPBP1 interacting checkpoint and replication regulator%2C transcript variant X1	chr4	38966946	38996762	1	64	43	7	4	-0.0382327952421411	0.160020357039453	65	44	1	4	0.396330275229358	0.21664793812124	1	0.999999999999999	0.280712665268496	-0.434563070471499	0.0386228844206567
Group_607_0	24251	kirrelb	kin of IRRE like b [Source:ZFIN%3BAcc:ZDB-GENE-070912-173]	chr5	21925966	21973159	0.627850410459106	8	13	1	4	0.180952380952381	0.648220244716352	8	18	1	5	0.141025641025641	0.960012599357883	1	0.82792152668805	1	0.03992673992674	0.467524952987126
Group_6072_0	7860	dtl	denticleless E3 ubiquitin protein ligase homolog	chr10	36371529	36382423	0.719474758406905	11	15	6	5	-0.122377622377622	0.608097784568373	15	16	1	3	0.233870967741935	0.197859505560296	1	0.847723151415261	0.667829275038859	-0.356248590119557	0.0587299291190511
Group_6075_0	12368	sde2	SDE2 telomere maintenance homolog (S. pombe)%2C transcript variant X1	chr8	62866445	62876727	1	12	8	4	3	0.0285714285714286	1	13	10	3	3	0.0652173913043478	0.953497143934621	1	1	1	-0.0366459627329192	0.323593230146102
Group_608_1	5313	sfxn4	sideroflexin 4%2C transcript variant X1	chr4	1470951	1481245	1	40	7	3	0	-0.148936170212766	0.000555217121605346	41	6	3	7	0.572340425531915	0.083567972125371	1	1	0.140795248968585	-0.721276595744681	0.00448430493273543
Group_6080_0	18775	ap5m1	adaptor related protein complex 5 mu 1 subunit%2C transcript variant X1	chr16	49338469	49346339	1	6	12	3	7	0.0333333333333333	0.269352869352869	8	16	3	1	-0.416666666666667	0.147437158535927	1	1	0.347574777780963	0.45	0.921886301171705
Group_6081_0	12282	os9	osteosarcoma amplified 9%2C endoplasmic reticulum lectin%2C transcript variant X1	chr14	13610947	13620535	0.0709033879765587	18	14	2	8	0.3625	1	20	19	3	3	0.0128205128205128	0.356654927527925	1	0.858336528663979	0.486234321388297	0.349679487179487	0.873137566902937
Group_6084_0	18774	tmem260	transmembrane protein 260%2C transcript variant X1	chr16	49216028	49238756	0.426427462480594	15	14	5	2	-0.197044334975369	0.701328894877282	15	14	5	3	-0.107758620689655	0.979764344194911	1	1	1	-0.089285714285714	0.247360046289599
Group_6086_0	13922	enoph1	enolase-phosphatase 1	chr8	22707548	22761183	0.542054126433545	17	47	3	14	0.0891544117647059	0.795258025455728	19	48	6	19	0.0435820895522388	0.756704904030973	1	0.97258125297748	0.9128480881142	0.0455723222124671	0.477506147837408
Group_6089_0	5510	wash1	WAS protein family homolog 1 [Source:ZFIN%3BAcc:ZDB-GENE-050419-138]	chr4	21187974	21197477	1	3	6	1	3	0.0833333333333333	0.510489510489511	3	7	2	1	-0.366666666666667	0.703132342537306	1	1	0.740856814293869	0.45	0.921886301171705
Group_609_0	19249	kctd12b	potassium channel tetramerisation domain containing 12b [Source:ZFIN%3BAcc:ZDB-GENE-050417-104]	chr2	68830016	68858177	0.667285209070106	7	11	2	6	0.138888888888889	1	10	12	1	2	0.121212121212121	0.409261538308302	1	0.923173228194536	1	0.017676767676768	0.430203963546941
Group_6090_0	30146	poli	polymerase (DNA) iota	chr14	33062533	33068739	0.794222207140045	30	19	12	9	0.0408163265306123	1	32	21	5	3	-0.0212264150943396	0.141398120092464	1	1	1	0.0620427416249519	0.509040937364386
Group_6091_0	30921	rev1	REV1%2C DNA directed polymerase	chr9	25329172	25335800	0.62530473642889	32	38	12	10	-0.0883116883116883	0.170090028916247	34	37	11	5	-0.20862676056338	0.649071805530951	1	0.928465256713874	0.583438802913288	0.120315072251692	0.61116736583249
Group_6097_0	9154	rmi2	RecQ mediated genome instability 2	chr3	4635403	4636005	0.333333333333333	3	8	1	0	-0.727272727272727	0.0949050949050948	2	8	3	1	-0.55	0.560388094038934	1	1	1	-0.177272727272727	0.154636192680457
Group_610_0	6904	rin2	Ras and Rab interactor 2 [Source:ZFIN%3BAcc:ZDB-GENE-090312-194]	chr6	5716194	5745710	1	16	12	6	4	-0.0285714285714286	1	17	15	3	3	0.03125	0.680772445411615	1	0.958516224464909	1	-0.0598214285714286	0.28887603066686
Group_610_1	23007	rin1a	Ras and Rab interactor 1a [Source:ZFIN%3BAcc:ZDB-GENE-091204-129]	chr1	20297892	20301652	1	12	18	2	2	-0.1	1	12	17	3	4	-0.0147783251231527	0.840170639963113	1	1	1	-0.0852216748768473	0.252856936207146
Group_610_2	23134	si:ch211-168d1.3	si:ch211-168d1.3 [Source:ZFIN%3BAcc:ZDB-GENE-160113-13]	chr1	16134302	16192060	0.116733908547034	14	10	5	11	0.270833333333333	1	14	15	2	1	-0.183908045977011	0.0198689512638674	0.887034799026675	0.65004117779041	0.606660257600766	0.454741379310344	0.923622161145668
Group_610_3	26530	loc107374580		chr16	11526893	11535332	1	25	18	3	3	0.0813953488372093	0.362278049840601	33	21	6	7	0.14957264957265	0.760384090391785	1	0.92979938717748	1	-0.0681773007354407	0.277303630840446
Group_610_5	16331	si:ch211-85n16.4	si:ch211-85n16.4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7043]	chr8	65482492	65522199	0.229329025496937	22	30	5	2	-0.291208791208791	1	22	32	5	6	-0.0471380471380471	0.619655930641227	1	1	0.552098360316899	-0.244070744070744	0.108057283379141
Group_6103_0	31832	alkbh4	alkB homolog 4%2C lysine demethylase	chr15	43492871	43494047	1	4	6	2	2	-0.1	0.461538461538462	5	7	1	0	-0.583333333333333	0.47751026609135	1	1	1	0.483333333333333	0.93418197598727
Group_6105_0	11123	lrwd1	leucine-rich repeats and WD repeat domain containing 1%2C transcript variant X1	chr15	43483329	43495497	0.10383393371748	20	33	11	7	-0.233752620545073	0.126543677976742	23	33	6	2	-0.339285714285714	0.250269741505192	1	0.872818624642658	0.809967269885163	0.105533093740641	0.583972226240417
Group_611_1	23482	prkar2ab	protein kinase%2C cAMP-dependent%2C regulatory%2C type II%2C alpha%2C B [Source:ZFIN%3BAcc:ZDB-GENE-040426-2427]	chr14	9177906	9185471	0.144796380090498	5	3	2	8	0.425	0.619269619269619	5	3	3	5	0.25	0.854876484893581	1	1	0.768624792202147	0.175	0.695501229567482
Group_6112_0	20678	nfs1	NFS1 cysteine desulfurase%2C transcript variant X1	chr14	40175420	40181019	0.399784627809934	6	8	2	7	0.206349206349206	0.173581011351909	6	7	1	7	0.336538461538462	0.958188101588747	1	1	1	-0.130189255189256	0.201504411977434
Group_6114_0	18570	myg1	melanocyte proliferating gene 1 [Source:ZFIN%3BAcc:ZDB-GENE-060312-32]	chr14	23087296	23113381	1	9	8	3	3	0.0294117647058824	1	9	9	5	4	-0.0555555555555556	0.94349912803196	1	1	1	0.084967320261438	0.551424851728627
Group_6116_0	30296	dtwd1	DTW domain containing 1%2C transcript variant X1	chr11	33454985	33459915	1	3	1	1	1	0.25	1	2	3	2	2	-0.1	0.724521060989602	1	0.707660466654553	1	0.35	0.874439461883408
Group_612_0	30349	sec24a	SEC24 homolog A%2C COPII coat complex component%2C transcript variant X2	chr15	26233814	26265922	0.606343116838843	18	33	10	13	-0.0818414322250639	0.760427805439906	21	40	5	8	-0.0403530895334174	0.288674154400645	1	0.999999999999999	1	-0.0414883426916465	0.315637205265442
Group_612_1	9803	si:dkey-13n15.2	si:dkey-13n15.2 [Source:ZFIN%3BAcc:ZDB-GENE-060526-209]	chr15	2766031	2775552	0.703976331600484	22	24	4	3	-0.093167701863354	0.185463121783876	28	23	1	4	0.349019607843137	0.456869777642216	1	0.622109727158506	0.488422316622594	-0.442187309706491	0.037176334442355
Group_612_2	22370	sec24d	SEC24 homolog D%2C COPII coat complex component%2C transcript variant X1	chr1	21895147	21909010	0.105989180095965	18	25	2	11	0.264758497316637	1	18	30	3	5	0	0.406577738004067	1	0.833677496105245	0.530005499681048	0.264758497316637	0.803124547953132
Group_612_3	19961	sec24c	SEC24 homolog C%2C COPII coat complex component%2C transcript variant X1	chr16	30650223	30674196	0.72840263188411	10	25	3	12	0.0857142857142857	0.256457774307641	11	30	1	11	0.184959349593496	0.691648221807453	1	0.999999999999999	0.762011935567381	-0.0992450638792103	0.234919716476204
Group_612_4	11117	sec24b	SEC24 homolog B%2C COPII coat complex component [Source:ZFIN%3BAcc:ZDB-GENE-030131-6565]	chr15	43890353	43924481	1	24	26	6	6	-0.02	0.236266208428945	26	28	4	10	0.195767195767196	0.733916851371461	1	1	0.474411831653274	-0.215767195767196	0.125560538116592
Group_6123_0	13243	nfrkb	nuclear factor related to kappaB binding protein	chr15	12525435	12532158	0.538381210744187	18	43	3	12	0.0950819672131147	0.586587653321318	20	42	5	16	0.0844854070660522	0.829771760555612	1	0.892723472642924	0.999999999999999	0.0105965601470625	0.418486908722696
Group_6125_0	25622	srrd	SRR1 domain containing	chr19	19674842	19676394	1	10	5	1	1	0.166666666666667	0.325372254164824	11	5	2	3	0.2875	0.808352087952716	1	1	1	-0.120833333333333	0.213076811803848
Group_6126_0	21551	orc5	origin recognition complex subunit 5%2C transcript variant X1	chr2	8540429	8551042	1	7	9	1	2	0.104166666666667	0.618575851393189	7	9	1	3	0.1875	0.981600949019966	1	1	1	-0.083333333333333	0.2564733111529
Group_6127_0	8276	cdc45	cell division cycle 45	chr19	32501479	32515475	1	5	24	1	3	-0.0775862068965517	0.156320370741623	5	25	3	4	-0.261904761904762	0.816308179345668	1	1	1	0.18431855500821	0.707362939389556
Group_613_1	26202	impg2b	interphotoreceptor matrix proteoglycan 2b [Source:ZFIN%3BAcc:ZDB-GENE-081031-56]	chr14	50210688	50240559	0.341074393423217	67	42	49	22	-0.0754619459878537	0.047420184121098	65	44	49	16	-0.157515878616796	0.819933743331917	1	0.889784192230399	0.524938583980703	0.0820539326289423	0.546217271806741
Group_6133_0	29838	poglut1	protein O-glucosyltransferase 1%2C transcript variant X1	chr13	30305791	30314598	1	7	10	3	5	0.0367647058823529	1	8	13	1	3	0.130952380952381	0.581175640695829	1	1	1	-0.0941876750700281	0.240705916389411
Group_6135_0	31882	cog8	component of oligomeric golgi complex 8	chr11	9395487	9398161	1	4	12	1	4	0.05	0.422841689203245	5	13	4	5	-0.166666666666667	0.721300115881585	1	1	0.739442458349241	0.216666666666667	0.753941848690872
Group_6139_0	23610	il17rel	interleukin 17 receptor E-like	chr18	24389616	24408747	1	17	14	3	2	-0.0516129032258065	0.250251473166958	17	18	6	2	-0.264285714285714	0.828634073990479	1	0.793549500924464	1	0.212672811059908	0.748734268768986
Group_614_3	5993	tox4b	TOX high mobility group box family member 4 b [Source:ZFIN%3BAcc:ZDB-GENE-080220-49]	chr1	12076433	12086997	1	5	11	2	5	0.0267857142857143	1	5	12	2	5	0.00840336134453784	0.999125419061791	1	1	1	0.0183823529411765	0.431939823520903
Group_614_4	25156	tox4a	TOX high mobility group box family member 4 a [Source:ZFIN%3BAcc:ZDB-GENE-070912-576]	chr5	47865867	47868602	0.0265227812502562	10	18	8	2	-0.442857142857143	0.306885900290337	10	18	6	5	-0.188311688311688	0.668789122849585	1	1	0.439881712851535	-0.254545454545455	0.101837118472443
Group_614_5	18180	tox3	TOX high mobility group box family member 3	chr11	4734896	4796541	0.558072362420189	3	17	2	4	-0.183333333333333	0.287230011367942	2	18	3	6	-0.233333333333333	0.880955879093375	1	1	1	0.05	0.486040792709388
