OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_5485_0	024175	si:ch211-217k17.7	si:ch211-217k17.7 [Source:ZFIN%3BAcc:ZDB-GENE-061009-11]	chr8	1841777	1843506
Group_1327_0	024176	smox	spermine oxidase%2C transcript variant X1	chr8	1927254	1953646
Group_752_2	024177	mxd4	MAX dimerization protein 4%2C transcript variant X1	chr8	2212252	2249899
Group_6239_0	024178	ndufb6	NADH:ubiquinone oxidoreductase subunit B6	chr8	2266307	2270535
Group_3068_1	024179	toporsa	topoisomerase I binding%2C arginine/serine-rich a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6401]	chr8	2272254	2275250
Group_6875_0	024180	mtap	methylthioadenosine phosphorylase	chr8	2278502	2292901
Group_1517_1	024182	tet2	tet methylcytosine dioxygenase 2	chr8	2523093	2531735
Group_1213_1	024183	arhgef38	Rho guanine nucleotide exchange factor 38%2C transcript variant X1	chr8	2548353	2563216
Group_1440_1	024184	aimp1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1%2C transcript variant X1	chr8	2867979	2887208
Group_1309_4	024185	slc25a4	solute carrier family 25 member 4	chr8	1722632	1725720
Group_73_33	024187	tacr3	tachykinin receptor 3 [Source:HGNC Symbol%3BAcc:HGNC:11528]	chr8	1806503	1813828
Group_2600_0	024188	cldnd1b	claudin domain containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-040808-4]	chr8	1824079	1829830
Group_833_4	024189	glb1	galactosidase beta 1	chr8	1831665	1839995
Group_1408_1	024190	rnf24	ring finger protein 24%2C transcript variant X1	chr8	1852069	1887558
Group_456_3	024191	egr4	early growth response 4 [Source:ZFIN%3BAcc:ZDB-GENE-080204-90]	chr8	2069954	2071910
Group_1888_2	024193	loc107375285		chr8	2254892	2265560
Group_1691_2	024194	cdkn2a/b	cyclin-dependent kinase inhibitor 2A/B (p15%2C inhibits CDK4) [Source:ZFIN%3BAcc:ZDB-GENE-081104-306]	chr8	2291782	2297048
Group_1667_1	024196	ppa2	pyrophosphatase (inorganic) 2%2C transcript variant X1	chr8	2537091	2541113
Group_6241_0	024197	ints12	integrator complex subunit 12%2C transcript variant X1	chr8	2565765	2568982
Group_5594_0	024198	tbck	TBC1 domain containing kinase	chr8	2796887	2869949
Group_1852_0	024199	dkk2	dickkopf WNT signaling pathway inhibitor 2%2C transcript variant X1	chr8	2928818	2950337
Group_7381_0	024203	mrps14	mitochondrial ribosomal protein S14	chr5	37961522	37964542
Group_21_39	024205	plk3	polo like kinase 3	chr5	37982187	37989648
Group_32_6	024206	tnw	tenascin W [Source:ZFIN%3BAcc:ZDB-GENE-990415-262]	chr5	37873326	37914021
Group_1427_0	024209	psme3	proteasome activator subunit 3	chr5	23590384	23596163
Group_1208_0	024210	g6pca.2	glucose-6-phosphatase a%2C catalytic subunit%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-050309-17]	chr5	23577588	23580030
Group_141_18	024211	gucy2g	guanylate cyclase 2g [Source:ZFIN%3BAcc:ZDB-GENE-130531-70]	chr5	23280543	23301731
Group_1205_1	024212	plxdc1	plexin domain containing 1 [Source:ZFIN%3BAcc:ZDB-GENE-081104-391]	chr5	23211583	23246577
Group_3117_1	024217	fam213ab	family with sequence similarity 213%2C member Ab [Source:ZFIN%3BAcc:ZDB-GENE-060929-88]	chr5	23071669	23073459
Group_1928_0	024218	pdzd7b	PDZ domain containing 7b [Source:ZFIN%3BAcc:ZDB-GENE-100624-3]	chr5	23056475	23068835
Group_1936_1	024219	sost	sclerostin [Source:ZFIN%3BAcc:ZDB-GENE-110411-139]	chr5	23745434	23749674
Group_64_6	024220	dusp3a	dual specificity phosphatase 3a [Source:ZFIN%3BAcc:ZDB-GENE-111207-3]	chr5	23681459	23708443
Group_3299_1	024222	nbr1	neighbor of BRCA1 gene 1%2C transcript variant X1	chr5	23596206	23614461
Group_1208_1	024223	g6pca.1	glucose-6-phosphatase a%2C catalytic subunit%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-031001-4]	chr5	23580992	23583384
Group_15_1	024224	ank3	ankyrin 3 [Source:HGNC Symbol%3BAcc:HGNC:494]	chr5	23398585	23564077
Group_5158_0	024226	tectb	tectorin beta [Source:ZFIN%3BAcc:ZDB-GENE-041212-16]	chr5	23267391	23278854
Group_8565_0	024227	loc107387586		chr5	23261415	23262173
Group_696_4	024228	lzts2b	leucine zipper%2C putative tumor suppressor 2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-9587]	chr5	23018943	23054014
Group_5385_0	024232	mrpl43	mitochondrial ribosomal protein L43	chr5	22981722	22983800
Group_4435_0	024233	mfsd13a	major facilitator superfamily domain containing 13A	chr5	22889133	22894735
Group_138_2	024234	arhgap27	Rho GTPase activating protein 27 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3922]	chr5	22854606	22883934
Group_399_2	024236	wnk4b	WNK lysine deficient protein kinase 4b [Source:ZFIN%3BAcc:ZDB-GENE-131120-119]	chr5	22774364	22846833
Group_320_2	024238	mylpfa	myosin light chain%2C phosphorylatable%2C fast skeletal muscle a [Source:ZFIN%3BAcc:ZDB-GENE-990712-15]	chr5	22614909	22618457
Group_3422_1	024239	dcaf7	ddb1 and cul4 associated factor 7 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9511]	chr5	22507797	22521336
Group_18_27	024240	si:ch211-214j24.15	si:ch211-214j24.15 [Source:ZFIN%3BAcc:ZDB-GENE-110914-85]	chr5	22496912	22506412
Group_1789_2	024241	ngfra	nerve growth factor receptor a (TNFR superfamily%2C member 16) [Source:ZFIN%3BAcc:ZDB-GENE-050928-1]	chr5	22435288	22465885
Group_477_3	024242	nxph3	neurexophilin 3	chr5	22280051	22293686
Group_4446_0	024245	peo1	progressive external ophthalmoplegia 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5569]	chr5	22983768	22996355
Group_47_16	024246	sema4gb	sema domain%2C immunoglobulin domain (Ig)%2C transmembrane domain (TM) and short cytoplasmic domain%2C (semaphorin) 4Gb [Source:ZFIN%3BAcc:ZDB-GENE-111117-1]	chr5	22908964	22968613
Group_173_10	024248	tbc1d10b	TBC1 domain family member 10B	chr5	22602287	22614628
Group_657_3	024249	hsd3b7	hydroxy-delta-5-steroid dehydrogenase%2C 3 beta- and steroid delta-isomerase 7	chr5	22583893	22594265
Group_607_0	024251	kirrelb	kin of IRRE like b [Source:ZFIN%3BAcc:ZDB-GENE-070912-173]	chr5	21925966	21973159
Group_567_5	024252	cadm3	cell adhesion molecule 3%2C transcript variant X1	chr5	21686107	21856947
Group_6751_1	024253	mpz	myelin protein zero%2C transcript variant X2	chr5	21562931	21576161
Group_1659_0	024254	tmem55ba	transmembrane protein 55Ba [Source:ZFIN%3BAcc:ZDB-GENE-051113-312]	chr5	21420893	21439904
Group_5412_0	024255	eif3f	eukaryotic translation initiation factor 3 subunit F	chr5	21408108	21416032
Group_60_32	024283	loc107376468		chr6	47589990	47611962
Group_3426_0	024284	rnps1	RNA binding protein S1%2C serine-rich domain	chr6	47628739	47630230
Group_877_0	024285	adap1	ArfGAP with dual PH domains 1 [Source:HGNC Symbol%3BAcc:HGNC:16486]	chr6	47632133	47656051
Group_110_7	024286	sox8	SRY-box 8 [Source:HGNC Symbol%3BAcc:HGNC:11203]	chr6	47860589	47863736
Group_8350_0	024289	si:dkey-29p9.3	si:dkey-29p9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-161]	chr6	47620376	47623788
Group_210_9	024309	atoh1b	atonal bHLH transcription factor 1b [Source:ZFIN%3BAcc:ZDB-GENE-041201-1]	chr2	70630417	70631163
Group_752_3	024310	mxd3	MAX dimerization protein 3	chr2	70512766	70517223
Group_41_8	024311	trim105	tripartite motif containing 105 [Source:ZFIN%3BAcc:ZDB-GENE-060810-140]	chr2	70459493	70468653
Group_64_14	024313	dusp1	dual specificity phosphatase 1	chr2	70277651	70281431
Group_910_4	024314	neurl1b	neuralized E3 ubiquitin protein ligase 1B	chr2	70213750	70237205
Group_310_0	024316	efna5b	ephrin-A5b [Source:ZFIN%3BAcc:ZDB-GENE-980526-186]	chr2	70717080	70766614
Group_1217_2	024317	dok3	docking protein 3%2C transcript variant X1	chr2	70626341	70629849
Group_5583_0	024318	fam193b	family with sequence similarity 193 member B%2C transcript variant X1	chr2	70517613	70563199
Group_1888_0	024319	prelid1a	PRELI domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1341]	chr2	70504780	70513689
Group_73_6	024320	npy7r	neuropeptide Y receptor Y7 [Source:ZFIN%3BAcc:ZDB-GENE-040924-9]	chr2	70499639	70500814
Group_5207_0	024321	ergic1	endoplasmic reticulum-golgi intermediate compartment 1%2C transcript variant X1	chr2	70316062	70335538
Group_5794_0	024323	eda	ectodysplasin A%2C transcript variant X1	chr2	70033715	70045471
Group_44_40-Group_44_42	024324	gria3b	glutamate receptor%2C ionotropic%2C AMPA 3b [Source:ZFIN%3BAcc:ZDB-GENE-030616-53]	chr2	69765019	69903738
Group_6160_0	024356	zcchc17	zinc finger CCHC-type containing 17%2C transcript variant X1	chr8	15628452	15634127
Group_22_15	024357	dclk3	doublecortin like kinase 3	chr8	15605748	15608903
Group_6368_0	024358	cyhr1	cysteine/histidine-rich 1	chr8	15599772	15601937
Group_3420_0	024360	dnal1	dynein axonemal light chain 1 [Source:HGNC Symbol%3BAcc:HGNC:23247]	chr8	15377519	15379609
Group_1716_1	024361	unknown		chr8	15686286	15734969
Group_2753_1	024362	pum1	pumilio RNA binding family member 1	chr8	15661927	15682925
Group_67_23	024364	snrnp40	small nuclear ribonucleoprotein U5 subunit 40	chr8	15631481	15634275
Group_177_15	024365	fabp3	fatty acid binding protein 3%2C muscle and heart [Source:ZFIN%3BAcc:ZDB-GENE-020318-2]	chr8	15622132	15625907
Group_125_2	024368	olfm1b	olfactomedin 1b [Source:ZFIN%3BAcc:ZDB-GENE-040801-228]	chr8	15137571	15163047
Group_3707_0	024371	cfap44	cilia and flagella associated protein 44 [Source:HGNC Symbol%3BAcc:HGNC:25631]	chr8	14617687	14699404
Group_4_10	024373	rab27b	RAB27B%2C member RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-120215-85]	chr8	14523738	14533510
Group_8_63	024376	col5a1	procollagen%2C type V%2C alpha 1 [Source:ZFIN%3BAcc:ZDB-GENE-041105-6]	chr8	14906219	15025809
Group_4191_0	024378	loc107397151		chr8	14457034	14519477
Group_670_1	024379	tcf4	transcription factor 4%2C transcript variant X4	chr8	14120760	14415320
Group_44_29	024380	grin2aa	glutamate receptor%2C ionotropic%2C N-methyl D-aspartate 2A%2C a [Source:ZFIN%3BAcc:ZDB-GENE-070424-129]	chr8	13634556	13917272
Group_258_2	024386	cyp4v8	cytochrome P450%2C family 4%2C subfamily V%2C polypeptide 8 [Source:ZFIN%3BAcc:ZDB-GENE-061103-601]	NORv12scf33964	114871	120366
Group_46_20	024392	crygn1	crystallin%2C gamma N1 [Source:ZFIN%3BAcc:ZDB-GENE-050225-1]	chr9	12874335	12896804
Group_129_7	024393	acvr2b	activin A receptor type 2B [Source:HGNC Symbol%3BAcc:HGNC:174]	chr9	12900853	12909436
Group_857_3	024394	arhgap29b	Rho GTPase activating protein 29b [Source:ZFIN%3BAcc:ZDB-GENE-031010-44]	chr9	12913715	12952470
Group_182_4	024395	abca4b	ATP-binding cassette%2C sub-family A (ABC1)%2C member 4b [Source:ZFIN%3BAcc:ZDB-GENE-050517-4]	chr9	12953257	13000781
Group_938_4	024396	ntng1a	netrin g1a [Source:ZFIN%3BAcc:ZDB-GENE-091118-13]	chr9	13443582	13539791
Group_125_21	024399	olfm3b	olfactomedin 3b [Source:ZFIN%3BAcc:ZDB-GENE-070912-606]	chr9	13039558	13051462
Group_8_66	024400	col11a1b	collagen%2C type XI%2C alpha 1b [Source:ZFIN%3BAcc:ZDB-GENE-070912-607]	chr9	13068491	13166105
Group_6801_0	024408	dcaf8	DDB1 and CUL4 associated factor 8%2C transcript variant X2	chr9	13692852	13706253
Group_5901_0	024409	lrrc42	leucine rich repeat containing 42%2C transcript variant X1	chr9	13734151	13745091
Group_5983_0	024410	tceanc2	transcription elongation factor A N-terminal and central domain containing 2	chr9	13749363	13750969
Group_4781_1	024411	ercc1	excision repair cross-complementation group 1	chr9	14096456	14100727
Group_374_6	024412	prmt2	protein arginine methyltransferase 2	chr9	14102571	14112139
Group_2017_1	024413	cu984600.2	unknown	chr9	14112665	14141128
Group_2176_1	024414	zgc:158316	zgc:158316 [Source:ZFIN%3BAcc:ZDB-GENE-061215-98]	chr9	14253696	14289872
Group_184_8	024416	si:ch211-45c16.2	si:ch211-45c16.2 [Source:ZFIN%3BAcc:ZDB-GENE-081105-15]	chr9	14315809	14350885
Group_656_2	024417	pfkla	phosphofructokinase%2C liver a [Source:ZFIN%3BAcc:ZDB-GENE-121207-1]	chr9	14376586	14383116
Group_4029_0	024418	tmem169b	transmembrane protein 169b [Source:ZFIN%3BAcc:ZDB-GENE-141211-51]	chr9	14393956	14396358
Group_43_24	024421	smarcal1	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily a-like 1%2C transcript variant X3	chr9	14490065	14498103
Group_1673_0	024422	tmem41aa	transmembrane protein 41aa [Source:ZFIN%3BAcc:ZDB-GENE-050522-53]	chr9	14646653	14649967
Group_961_1	024423	vav3b	vav 3 guanine nucleotide exchange factor b [Source:ZFIN%3BAcc:ZDB-GENE-070912-251]	chr9	13577035	13689983
Group_5903_0	024424	ndc1	NDC1 transmembrane nucleoporin	chr9	13707203	13720824
Group_8119_0	024425	zgc:113691	zgc:113691 [Source:ZFIN%3BAcc:ZDB-GENE-050220-7]	chr9	13721512	13722153
Group_2222_0	024426	yipf1	Yip1 domain family member 1%2C transcript variant X2	chr9	13723334	13745091
Group_239_1	024427	clmp	CXADR like membrane protein [Source:HGNC Symbol%3BAcc:HGNC:24039]	chr9	13806595	13862529
Group_124_17	024428	unknown		chr9	14007521	14028534
Group_8719_0	024429	si:dkey-67c22.2	si:dkey-67c22.2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5845]	chr9	14086105	14096145
Group_0_104	024430	loc107390136		chr9	14112728	14114726
Group_527_4	024431	dip2a	disco interacting protein 2 homolog A%2C transcript variant X1	chr9	14143430	14194591
Group_8_43	024434	col6a2	collagen type VI alpha 2 chain [Source:HGNC Symbol%3BAcc:HGNC:2212]	chr9	14415570	14429564
Group_995_3	024435	march4	membrane associated ring-CH-type finger 4	chr9	14466670	14483362
Group_1412_0	024436	nme8	unknown	chr9	14504890	14510995
Group_2075_2	024437	ehhadh	enoyl-CoA%2C hydratase/3-hydroxyacyl CoA dehydrogenase	chr9	14633400	14649616
Group_6225_0	024439	ankzf1	ankyrin repeat and zinc finger domain containing 1%2C transcript variant X2	chr9	14741540	14746043
Group_331_0	024441	fmnl2a	formin-like 2a [Source:ZFIN%3BAcc:ZDB-GENE-081105-70]	chr9	14873067	14948063
Group_99_19	024442	galnt13	polypeptide N-acetylgalactosaminyltransferase 13%2C transcript variant X3	chr9	15034504	15077524
Group_89_10	024443	kcnj3a	potassium inwardly-rectifying channel%2C subfamily J%2C member 3a [Source:ZFIN%3BAcc:ZDB-GENE-100922-16]	chr9	15097255	15131846
Group_174_13	024449	pkp4	plakophilin 4%2C transcript variant X1	chr9	15655406	15754788
Group_6907_0	024450	dap1b	death associated protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-000511-4]	chr9	15755863	15758854
Group_31_17	024453	kcns2	potassium voltage-gated channel modifier subfamily S member 2	chr9	16457310	16458734
Group_833_0	024454	glb1l	galactosidase%2C beta 1-like [Source:ZFIN%3BAcc:ZDB-GENE-050309-196]	chr9	14743599	14755890
Group_3360_0	024455	prpf40a	pre-mRNA processing factor 40 homolog A	chr9	14948887	14972444
Group_2399_0	024456	rprma	reprimo%2C TP53 dependent G2 arrest mediator candidate a [Source:ZFIN%3BAcc:ZDB-GENE-050522-218]	chr9	15019116	15019424
Group_14_24	024457	nr4a2a	nuclear receptor subfamily 4%2C group A%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-990415-184]	chr9	15315640	15319431
Group_129_17	024460	acvr1	activin A receptor type 1	chr9	15525645	15572839
Group_7612_0	024461	ccdc148	coiled-coil domain containing 148	chr9	15589820	15627719
Group_1099_0	024463	vps13b	vacuolar protein sorting 13 homolog B (yeast)%2C transcript variant X1	chr9	15895780	16364197
Group_279_0	024477	sim1	single-minded family bHLH transcription factor 1 [Source:HGNC Symbol%3BAcc:HGNC:10882]	chr1	46347473	46361433
Group_5444_0	024478	mrap2a	melanocortin 2 receptor accessory protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-100729-3]	chr1	46419103	46420317
Group_1166_1	024479	loc107377651		chr1	46420693	46468706
Group_2254_1	024480	sobpb	sine oculis binding protein homolog (Drosophila) b [Source:ZFIN%3BAcc:ZDB-GENE-041210-8]	chr1	46519005	46528985
Group_121_11	024481	lrg1	leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol%3BAcc:HGNC:29480]	chr1	46582223	46583233
Group_1267_0	024483	apobb.1	apolipoprotein Bb%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9732]	chr1	46650334	46667645
Group_1573_1	024485	laptm4a	lysosomal protein transmembrane 4 alpha	chr1	46731743	46742690
Group_137_16	024486	matn3a	matrilin 3a [Source:ZFIN%3BAcc:ZDB-GENE-040822-21]	chr1	46744047	46748533
Group_767_1	024489	si:ch211-223m11.2	si:ch211-223m11.2 [Source:ZFIN%3BAcc:ZDB-GENE-040724-123]	chr1	46781795	46787222
Group_180_1	024490	ttbk2b	tau tubulin kinase 2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-8246]	chr1	46807561	46814393
Group_2451_1	024491	znf106a	zinc finger protein 106a [Source:ZFIN%3BAcc:ZDB-GENE-040718-21]	chr1	46821012	46831810
Group_1637_0	024492	nrbp1	nuclear receptor binding protein 1	chr1	46854376	46858451
Group_7417_1	024494	ripply2	ripply transcriptional repressor 2 [Source:ZFIN%3BAcc:ZDB-GENE-060113-2]	chr1	46396148	46396692
Group_2949_0	024495	rtn4ip1	reticulon 4 interacting protein 1 [Source:HGNC Symbol%3BAcc:HGNC:18647]	chr1	46469206	46488619
Group_56_7	024499	rhob	ras homolog family member B	chr1	46702100	46702784
Group_1572_2	024502	si:dkey-12h9.6	si:dkey-12h9.6 [Source:ZFIN%3BAcc:ZDB-GENE-041001-145]	chr1	46861321	46873040
Group_5554_0	024503	rd3	retinal degeneration 3	chr1	46910421	46916445
Group_6228_0	024508	ssr3	signal sequence receptor%2C gamma (translocon-associated protein gamma)	chr7	11488083	11491744
Group_658_0	024509	kcnab1a	potassium voltage-gated channel%2C shaker-related subfamily%2C beta member 1 a [Source:ZFIN%3BAcc:ZDB-GENE-050327-79]	chr7	11492070	11611025
Group_8874_0	024510	cu856539.4	unknown	chr8	17097035	17102117
Group_1158_3	024511	loc107375062		chr8	17123470	17145064
Group_7944_0	024512	tdgf1	teratocarcinoma-derived growth factor 1 [Source:ZFIN%3BAcc:ZDB-GENE-990415-198]	chr8	17185577	17192563
Group_4115_0	024514	dnajc25	DnaJ heat shock protein family (Hsp40) member C25	chr8	17150000	17157147
Group_23_25	024515	dcc	DCC netrin 1 receptor	chr8	17266785	17482993
Group_1756_0	024521	abhd5b	abhydrolase domain containing 5b [Source:ZFIN%3BAcc:ZDB-GENE-110411-277]	chr5	4071767	4075012
Group_634_2	024526	trim71	tripartite motif containing 71%2C E3 ubiquitin protein ligase	chr5	4146568	4183181
Group_8273_0	024527	topaz1	testis and ovary specific PAZ domain containing 1	chr5	4101686	4145087
Group_21_10	024528	loc107383193		chr5	4039001	4052004
Group_7154_0	024529	rpl14	ribosomal protein L14	chr5	4029900	4034743
Group_1378_0	024540	zdhhc17	zinc finger DHHC-type containing 17	chr2	31076982	31091299
Group_5157_0	024542	loc107395692		chr2	31520922	31552552
Group_2030_0	024544	nap1l1	nucleosome assembly protein 1 like 1%2C transcript variant X1	chr2	31298806	31327484
Group_557_2	024545	osbpl8	oxysterol binding protein like 8%2C transcript variant X2	chr2	31120164	31242596
Group_434_0	024546	csrp2	cysteine and glycine-rich protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1863]	chr2	31052924	31076361
Group_2742_0	024547	e2f7	E2F transcription factor 7%2C transcript variant X1	chr2	31045798	31051123
Group_337_1	024554	cul3	cullin 3 [Source:HGNC Symbol%3BAcc:HGNC:2553]	chr2	30287032	30300057
Group_53_2	024561	rap2b	RAP2B%2C member of RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-040426-2818]	chr2	30379610	30380158
Group_763_1	024562	mbnl1	muscleblind-like splicing regulator 1 [Source:ZFIN%3BAcc:ZDB-GENE-060929-704]	chr2	30347634	30371379
Group_5764_0	024564	scg2b	secretogranin II (chromogranin C)%2C b [Source:ZFIN%3BAcc:ZDB-GENE-061103-160]	chr2	30268843	30275981
Group_229_6	024565	acsl3b	acyl-CoA synthetase long-chain family member 3b [Source:ZFIN%3BAcc:ZDB-GENE-030131-492]	chr2	30255552	30260190
Group_88_2	024568	loc107384021		chr2	30169621	30202084
Group_2839_1	024575	nyap2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol%3BAcc:HGNC:29291]	chr2	29353215	29369628
Group_214_6	024580	ppm1la	protein phosphatase%2C Mg2+/Mn2+ dependent%2C 1La [Source:ZFIN%3BAcc:ZDB-GENE-061103-118]	chr2	29130916	29137890
Group_30_28	024581	arl14	ADP-ribosylation factor-like 14 [Source:ZFIN%3BAcc:ZDB-GENE-070705-288]	chr2	29127412	29128011
Group_504_2	024582	ppp2r5d	protein phosphatase 2 regulatory subunit B'%2C delta	chr2	28515811	28576378
Group_4979_1	024583	lrrc73	leucine rich repeat containing 73%2C transcript variant X1	chr2	28496420	28504227
Group_1520_1	024585	tjap1	tight junction associated protein 1	chr2	28303080	28350802
Group_241_11	024587	gpc1b	glypican 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1306]	chr2	29536774	29637537
Group_284_6	024592	zp3b	zona pellucida glycoprotein 3b [Source:ZFIN%3BAcc:ZDB-GENE-031124-2]	chr2	29114669	29119498
Group_3275_1	024593	fo704765.1	unknown	chr2	29109594	29110789
Group_2038_1	024594	zgc:153615	zgc:153615 [Source:ZFIN%3BAcc:ZDB-GENE-061110-79]	chr2	29094472	29107706
Group_2515_0	024595	selt1a	selenoprotein T%2C 1a [Source:ZFIN%3BAcc:ZDB-GENE-030327-6]	chr2	29080715	29084949
Group_1995_1	024598	ptch2	patched 2 [Source:ZFIN%3BAcc:ZDB-GENE-980526-44]	chr2	29018987	29040670
Group_6161_0	024599	eif2b3	eukaryotic translation initiation factor 2B subunit gamma	chr2	28956036	29002906
Group_459_2	024601	emp2	epithelial membrane protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-040822-24]	chr2	28744452	28745232
Group_536_4	024631	loc107374467		chr12	2556595	2556856
Group_526_0	024637	zfp36l1a	zinc finger protein 36%2C C3H type-like 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9860]	chr18	17318627	17322156
Group_172_6	024642	slc25a21	solute carrier family 25 member 21	chr18	17001023	17147256
Group_2049_0	024643	plekhh1	pleckstrin homology%2C MyTH4 and FERM domain containing H1	chr18	17160541	17169760
Group_1975_0	024650	ninl	ninein like [Source:HGNC Symbol%3BAcc:HGNC:29163]	chr6	37336298	37378673
Group_667_2	024661	onecutl	one cut domain%2C family member%2C like [Source:ZFIN%3BAcc:ZDB-GENE-020531-1]	chr3	39998749	40009562
Group_4064_0	024667	mcl1b	myeloid cell leukemia 1b [Source:ZFIN%3BAcc:ZDB-GENE-030825-1]	chr3	39942091	39946253
Group_1827_3	024668	ensab	endosulfine alpha b [Source:ZFIN%3BAcc:ZDB-GENE-060526-294]	chr3	39947091	39956442
Group_1825_0	024676	nat8l	N-acetyltransferase 8 like	chr1	31039257	31062486
Group_2350_0	024680	gmpr2	guanosine monophosphate reductase 2%2C transcript variant X2	chr1	31418968	31426998
Group_1083_4	024682	tinf2	TERF1 (TRF1)-interacting nuclear factor 2%2C transcript variant X1	chr1	31446847	31454010
Group_6896_0	024683	efs	embryonal Fyn-associated substrate [Source:HGNC Symbol%3BAcc:HGNC:16898]	chr1	31461928	31468999
Group_2727_0	024684	acin1b	apoptotic chromatin condensation inducer 1b [Source:ZFIN%3BAcc:ZDB-GENE-030826-12]	chr1	31470803	31519115
Group_7577_0	024685	mrpl52	mitochondrial ribosomal protein L52	chr1	31540471	31545998
Group_1553_1	024686	lrp10	LDL receptor related protein 10	chr1	31607660	31615128
Group_5374_0	024696	haus3	HAUS augmin like complex subunit 3	chr1	31165805	31173357
Group_101_9	024697	svep1	sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain containing 1%2C transcript variant X1	chr1	31196859	31341048
Group_1894_0	024699	cideb	cell death-inducing DFFA-like effector b [Source:ZFIN%3BAcc:ZDB-GENE-080514-2]	chr1	31434883	31446773
Group_3691_0	024700	dhrs4	dehydrogenase/reductase (SDR family) member 4 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1498]	chr1	31456051	31459811
Group_85_28	024702	mmp14a	matrix metallopeptidase 14a (membrane-inserted) [Source:ZFIN%3BAcc:ZDB-GENE-030901-1]	chr1	31562139	31580218
Group_1687_1	024716	rundc3ab	RUN domain containing 3Ab [Source:ZFIN%3BAcc:ZDB-GENE-040426-842]	chr2	11679493	11698238
Group_754_4	024717	fam117ab	family with sequence similarity 117%2C member Ab [Source:ZFIN%3BAcc:ZDB-GENE-080515-7]	chr2	11706213	11715121
Group_4476_0	024719	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN%3BAcc:ZDB-GENE-070410-35]	chr2	11768303	11771638
Group_103_3	024720	kcnh6b	potassium voltage-gated channel%2C subfamily H (eag-related)%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-121214-55]	chr2	11776154	11791881
Group_389_2	024722	tgfb1i1	transforming growth factor beta 1 induced transcript 1	chr2	11930211	11940809
Group_2389_1	024723	si:ch211-103b1.2	si:ch211-103b1.2 [Source:ZFIN%3BAcc:ZDB-GENE-121214-350]	chr2	11942070	11996033
Group_2947_0	024724	paqr4b	progestin and adipoQ receptor family member IVb [Source:ZFIN%3BAcc:ZDB-GENE-121214-338]	chr2	11996902	12002895
Group_147_2	024725	ppp1cab	protein phosphatase 1%2C catalytic subunit%2C alpha isozyme b [Source:ZFIN%3BAcc:ZDB-GENE-030131-5512]	chr2	12011986	12015191
Group_123_3	024726	atp2a1l	ATPase%2C Ca++ transporting%2C cardiac muscle%2C fast twitch 1 like [Source:ZFIN%3BAcc:ZDB-GENE-041229-2]	chr2	12029192	12038958
Group_7894_0	024727	tctn3	tectonic family member 3%2C transcript variant X2	chr2	12072268	12078739
Group_2094_0	024728	atxn2l	ataxin 2 like [Source:HGNC Symbol%3BAcc:HGNC:31326]	chr2	12085368	12098429
Group_96_9	024731	pth1rb	parathyroid hormone 1 receptor b [Source:ZFIN%3BAcc:ZDB-GENE-991123-12]	chr2	11744132	11767490
Group_373_5	024733	erbb2	erb-b2 receptor tyrosine kinase 2 [Source:ZFIN%3BAcc:ZDB-GENE-031118-121]	chr2	11813777	11854430
Group_5868_0	024734	pgap3	post-GPI attachment to proteins 3	chr2	11871785	11876961
Group_1611_0	024735	loc107387937		chr2	11888370	11892225
Group_0_159	024736	loc107387938		chr2	11901284	11902432
Group_1470_1	024737	pkmyt1	protein kinase%2C membrane associated tyrosine/threonine 1%2C transcript variant X2	chr2	11904985	11907283
